Año,Precio,Antioquia,Caribe,Centro,Oriente,Valle
22/07/2014,175.342620504167,0.663205653098181,0.628701144887485,0.668606109434737,0.944128847784005,0.76699333946312
23/07/2014,187.225643784767,0.660425360207858,0.624884853270167,0.673474351471114,0.947725173648452,0.762889372294858
24/07/2014,175.542629055567,0.656459137075821,0.620607974733518,0.67389238942896,0.951368944445147,0.764504047902043
25/07/2014,179.853483511167,0.651603876335197,0.615409922358205,0.678487006620201,0.95554726147851,0.765288959655536
26/07/2014,167.231100316033,0.652086121827678,0.609224898012896,0.68003944758184,0.957938486063842,0.767823103316813
27/07/2014,161.084164300767,0.655143623861638,0.603895249374918,0.682488769980314,0.957606371538101,0.770245116727591
28/07/2014,266.282820584367,0.65305225310343,0.597907619423608,0.683480660043932,0.956711243816344,0.767733399116414
29/07/2014,322.341844688333,0.649868448678582,0.595473088564285,0.684765176678042,0.955582054428826,0.765311385705636
30/07/2014,355.673598892233,0.645875980893893,0.602513488616923,0.687085287344091,0.955828768076519,0.765513220156534
31/07/2014,368.972026010667,0.642587197858436,0.613830767206211,0.690629109123108,0.953738028062096,0.766701800811823
1/08/2014,364.325002538933,0.640676259087211,0.614620344782208,0.690579704637181,0.950249244044079,0.767733399116414
2/08/2014,340.990052532067,0.640459740702832,0.626990393472826,0.688814444351547,0.967433798504536,0.770200264627391
3/08/2014,185.008790976733,0.642731543448022,0.632188445848138,0.692388668891135,0.968740115639115,0.775874055302639
4/08/2014,283.878084193333,0.641977009684277,0.63843926832478,0.692324063024923,0.965048899910171,0.774079971294656
5/08/2014,287.011202764034,0.638873579508175,0.640413212264772,0.692021935591752,0.961345032199294,0.777959677961921
6/08/2014,308.180386222567,0.641163425452064,0.642979339386761,0.69441235264162,0.963552803046597,0.781884236729385
7/08/2014,256.7846294857,0.65427591003333,0.65344124226872,0.698970866554683,0.964112653247131,0.788118678657128
8/08/2014,190.7994781375,0.66311543710469,0.657125937623372,0.698435017899625,0.962853781044801,0.793523356731179
9/08/2014,159.5454160695,0.668643217069522,0.659034083432031,0.700088168005655,0.967414820531636,0.795205310488664
10/08/2014,148.816530111767,0.675794884917198,0.661863403079353,0.702965029224654,0.97295955161376,0.790495839967706
11/08/2014,177.753690403467,0.681473571634779,0.661337018028688,0.702909924221119,0.972855172762813,0.784687492991859
12/08/2014,168.9835254356,0.687764086817311,0.663113567574681,0.703291858900788,0.977704044838624,0.78354376443677
13/08/2014,151.094088896667,0.686963930047548,0.66910119752599,0.70473352313546,0.979310976264294,0.786895961053011
14/08/2014,158.3771481414,0.689440809922738,0.672588498486643,0.705784530239736,0.982345029645953,0.776640822214209
15/08/2014,182.580530101867,0.688768176719984,0.672983287274642,0.706692995693342,0.97741035177339,0.767016768842409
16/08/2014,171.4944382398,0.686640090254548,0.673443874193973,0.707405703946693,0.980823267179814,0.76390641904075
17/08/2014,146.780453199367,0.685072805554733,0.673641268587972,0.708724689354229,0.99405502339473,0.767940858276235
18/08/2014,153.975539391867,0.685283311789336,0.677325963942624,0.710450393605011,1.00007261522141,0.770465200144248
19/08/2014,195.026088206033,0.681791868538856,0.684761152783261,0.713114972194875,0.994613844881259,0.770059502344032
20/08/2014,187.3445827939,0.679722986951903,0.693972891169891,0.7114614890471,0.991172514822977,0.762125856473134
21/08/2014,187.168059741867,0.676570327172737,0.702329253849191,0.710963543547425,0.986051563121571,0.754327443202308
22/08/2014,172.979173582533,0.673106841781541,0.712462166074484,0.709190325413086,0.979866640567283,0.745627479264335
23/08/2014,158.782900986567,0.675221771607314,0.719041979207791,0.706244464632565,0.973650146177598,0.746190948431302
24/08/2014,160.481868558467,0.675960188008381,0.721739702592446,0.70604680687697,0.971553776307232,0.748895600432745
25/08/2014,169.281887862467,0.677359725552497,0.732070009211739,0.70492547922503,0.973419671779199,0.742381896862604
26/08/2014,172.3543469368,0.675581934618079,0.739373601789709,0.705851049676715,0.9863799102097,0.736837360259647
27/08/2014,264.896389060367,0.673943932980078,0.783458349782866,0.706489636271719,0.989489735996312,0.741367652362063
28/08/2014,213.8579603304,0.676892664844472,0.830175023029346,0.709180822636375,0.988934071693324,0.739001081860801
29/08/2014,178.060313109133,0.676797279206918,0.847743124095276,0.710980648545505,0.98595369043184,0.732464839523981
30/08/2014,155.172013374167,0.675305645185163,0.848861692327938,0.708612556589035,0.98064962208513,0.733276235124414
31/08/2014,152.481718623267,0.671983593670341,0.847348335307277,0.709028778208993,0.9788184556321,0.732554994590696
1/09/2014,187.858135743233,0.663713001062399,0.848401105408606,0.707221350078493,0.975913846775568,0.729354489722323
2/09/2014,211.7914422793,0.658743080429827,0.846821950256613,0.705959381331225,0.97546552671293,0.730864587089795
3/09/2014,276.9790096294,0.655679227968385,0.844913804447954,0.706071514096419,0.97870795420821,0.734132708258204
4/09/2014,241.0639475105,0.653861967114979,0.854322937228583,0.707890345558972,0.981767265058187,0.722750631085467
5/09/2014,217.228736926333,0.648673317348016,0.862021318594552,0.707744002797618,0.982247156956222,0.706590335376848
6/09/2014,179.556361734967,0.643920481269879,0.866363995262535,0.708679076026015,0.991298802164565,0.693472773169852
7/09/2014,174.1948065808,0.641310532876798,0.869522305566522,0.709602745922359,1.00210268423745,0.693743238369996
8/09/2014,182.486171309033,0.637205661302047,0.874917752335834,0.71230723617441,0.997237464402756,0.691692210602236
9/09/2014,185.8092102353,0.632564656661042,0.873404395315173,0.714245802623527,0.994206568204636,0.686846375766318
10/09/2014,195.188345076867,0.631369047031698,0.864258455059876,0.712493490597953,0.989821240267982,0.67634331049405
11/09/2014,173.357779950767,0.637167835963017,0.859060402684564,0.711068074091249,0.989922270141252,0.671272087991345
12/09/2014,166.086023578267,0.639707067417911,0.849848664297934,0.71100155465427,0.991039913114309,0.659484313018392
13/09/2014,162.4903104018,0.655302619158041,0.844058428740624,0.712166595079082,0.989199275110659,0.652632527948071
14/09/2014,149.4383427571,0.662515746853096,0.857876036320569,0.715665517464203,0.987832214637966,0.654976559682654
15/09/2014,167.566265295867,0.667819517217108,0.86156073167522,0.706084817983815,0.98929714780039,0.647268301478543
16/09/2014,141.608375684367,0.670424531870315,0.851954204500592,0.703819356015828,0.989132974256325,0.637238550306527
17/09/2014,153.844666208667,0.67438961414865,0.853006974601921,0.710602438032393,0.986739829133227,0.627975117201587
18/09/2014,155.7978749248,0.675438856161748,0.853270167127254,0.708508026045211,0.981565205311645,0.623692751532636
19/09/2014,143.557448125867,0.673093685141878,0.84826950914594,0.706839338454696,0.979389905852787,0.614970248827984
20/09/2014,138.7816153465,0.683186472343099,0.835570469798658,0.709655961471942,0.977097790602959,0.620943021997836
21/09/2014,132.0616100931,0.683186472343099,0.835570469798658,0.709655961471942,0.977097790602959,0.620943021997836
22/09/2014,137.7460720653,0.684521871268859,0.827740492170022,0.709232137630616,0.972851378742052,0.627366570501262
23/09/2014,132.410968993933,0.686528258817415,0.820042110804053,0.708623959921089,0.965072078500211,0.623354670032456
24/09/2014,142.145815010433,0.68278355025343,0.820634293986051,0.707928356665818,0.961431845878928,0.614677244861161
25/09/2014,165.673872890533,0.683199628982762,0.831161994999342,0.705995491882728,0.958006301738345,0.609628561125135
26/09/2014,192.6310372939,0.687751826306043,0.843203053033294,0.705375910841148,0.951597219152738,0.597908402452218
27/09/2014,200.4026466297,0.687919573461742,0.848137912883274,0.705030009768855,0.946773042704064,0.590448070681572
28/09/2014,202.7545076203,0.688651411542978,0.850638241873931,0.70494258422311,0.944660886916,0.588915434547422
29/09/2014,194.903413755233,0.681856007157212,0.846821950256613,0.701071152990904,0.933080337692351,0.573431301839163
30/09/2014,217.3938218061,0.681856007157212,0.846821950256613,0.701071152990904,0.933080337692351,0.573431301839163
1/10/2014,225.669657663767,0.676950225142996,0.84655875773128,0.700675837479712,0.928676066654459,0.56164352686621
2/10/2014,246.859701877367,0.670570899486562,0.845834978286617,0.701052147437481,0.922241726600534,0.557541471330689
